3724	О внесении изменений в план мероприятий («дорожную карту») «Повышение доступности энергетической инфраструктуры»	
3725	О государственном экологическом мониторинге	
3726	О полномочиях федеральных органов исполнительной власти в сфере развития конкуренции	
3624	О внесении изменений в нормативные правовые акты в связи с отменой топливного режима	
3651	О руководителе Федеральной службы по надзору в сфере образования и науки	
3676	О номенклатуре должностей педагогических работников	
3630	О распределении субсидий в 2013 году на создание и развитие крестьянского (фермерского) хозяйства и единовременной помощи начинающим фермерам	
3631	О распределении субсидий в 2013 году на развитие семейных животноводческих ферм	
3642	Об открытии морского порта Певек (Чукотский автономный округ) для захода иностранных судов	
3607	О Комиссии Правительства по предупреждению распространения и ликвидации африканской чумы свиней на территории Российской Федерации	
3609	О составе Комиссии Правительства по предупреждению распространения и ликвидации африканской чумы свиней на территории Российской Федерации	
3598	О Соглашении между Правительством Российской Федерации и Правительством Азербайджанской Республики о строительстве автомобильного моста через реку Самур	
3629	О распределении субсидий в 2013 году на развитие растениеводства и животноводства	
3628	О распределении субсидий в 2013 году на региональные программы развития мясного скотоводства	
3661	О внесении изменений в Правила предоставления субсидий из федерального бюджета на возмещение российским авиакомпаниям части затрат на уплату лизинговых платежей за воздушные суда, получаемые от лизинговых компаний по договорам лизинга для осуществления внутренних региональных и местных воздушных перевозок	
3568	О мерах по созданию и функционированию базы данных перенесённых абонентских номеров	
3905	О конкурсном отборе программ развития национальных исследовательских университетов	
3597	О Правилах безвозмездного обеспечения организаций донорской кровью и (или) её компонентами для клинического использования	
3602	О Правилах проведения проверки соответствия лиц, претендующих на получение свидетельства, позволяющего выполнять функции членов экипажа гражданского воздушного судна	
3557	Об утверждении Правил горячего водоснабжения	
3574	О выплате пособия на обустройство участникам госпрограммы по добровольному переселению в Россию соотечественников, проживающих за рубежом	
3573	О выплате ежемесячного пособия участникам госпрограммы по добровольному переселению в Россию соотечественников, проживающих за рубежом	
3592	О внесении изменения в Программу строительства олимпийских объектов и развития города Сочи как горноклиматического курорта	
3599	Об утверждении устава Международного научно-исследовательского центра «Памир-Чакалтая»	
3600	О единой базе данных донорской крови и её компонентов	
3673	О порядке включения иностранных образовательных организаций в перечень иностранных образовательных организаций, которые выдают документы об образовании и (или) квалификации, признаваемых в РФ	
3674	Об утверждении Правил разработки, утверждения федеральных государственных образовательных стандартов и внесения в них изменений	
3675	Об осуществлении мониторинга системы образования	
3513	О первом заместителе Министра образования и науки Российской Федерации	
3530	О распределении субсидий, предоставляемых в 2013 году бюджетам субъектов Российской Федерации на софинансирование расходных обязательств по возмещению части затрат сельскохозяйственных товаропроизводителей на 1 литр реализованного товарного молока	
3575	О согласовании проекта программы Забайкальского края по оказанию содействия добровольному переселению в Забайкальский край соотечественников, проживающих за рубежом, на 2013–2020 годы	
3576	О согласовании проекта областной целевой программы «Оказание содействия добровольному переселению в Еврейскую автономную область соотечественников, проживающих за рубежом», на 2013–2017 годы	
3577	О согласовании проекта целевой программы Республики Мордовия «Оказание содействия добровольному переселению в Республику Мордовия соотечественников, проживающих за рубежом, на 2013–2015 годы»	
3555	Об уточнении порядка определения максимальной мощности совокупности энергопринимающих устройств потребителей	
3476	О заместителе Министра экономического развития Российской Федерации	
3496	О предельных максимальных уровнях цен на мощность для проведения долгосрочного конкурентного отбора мощности на 2014 год	
3531	Об одобрении проекта программы Союзного государства «Инновационное развитие производства картофеля и топинамбура»	
3537	О ежегодном Санкт–Петербургском международном культурном форуме	
3527	Об утверждении распределения субсидий, предоставляемых в 2013 году бюджетам субъектов Российской Федерации на оказание несвязанной поддержки сельскохозяйственным товаропроизводителям в области растениеводства	
3499	Об изменениях в расчёте разовых платежей по участкам недр	
3503	Об определении организаций, оказывающих услуги по сопровождению реализации крупных инвестиционных проектов с государственным участием	
3560	Об утверждении типовых договоров в области холодного водоснабжения и водоотведения	
3559	Об утверждении Правил холодного водоснабжения и водоотведения	
3558	Об утверждении типовых договоров в области горячего водоснабжения	
3556	Об инвестиционных и производственных программах организаций, осуществляющих деятельность в сфере водоснабжения и водоотведения	
3438	О разработке нормативно-правовой базы для проведения в России чемпионата мира по футболу 2018 года	
3457	О внесении изменения в Положение о Федеральном космическом агентстве	
10209	О порядке установления и применения социальной нормы потребления электрической энергии (мощности)	
3432	О субсидировании внутренних региональных авиаперевозок в Приволжском федеральном округе в 2013 году	
3481	Об обязательных поставках материально-технических ресурсов для выполнения гособоронзаказа	
3482	Об особенностях расчёта цены на мощность в случае нарушения участником оптового рынка электрической энергии и мощности своих обязательств по договору о предоставлении мощности	
3486	О предоставлении инвестиционного налогового кредита объектам с высокой энергетической эффективностью	
3505	Об изменениях в Правилах технологического присоединения к электрическим сетям	
3524	Об утверждении «дорожной карты» «Совершенствование правового регулирования градостроительной деятельности и улучшение предпринимательского климата в сфере строительства»	
3449	О заключении Соглашения между Правительством РФ и Правительством Республики Белоруссия о повышении эффективности сотрудничества в сфере борьбы с коррупцией	
3445	О выдвижении кандидатов для избрания в качестве представителей РФ и независимых директоров в совет директоров и ревизионную комиссию ОАО «Современный коммерческий флот»	
3442	О распределении субсидий на модернизацию регионально-муниципальных систем дошкольного образования	
3446	О плане реализации в 2013–2015 годах государственной программы «Развитие авиационной промышленности на 2013–2025 годы»	
3459	Об отчуждении находящихся в федеральной собственности акций ОАО «Авиакомпания "Сибирь"»	
3464	О внесении изменений в акты Правительства в целях повышения доступности энергетической инфраструктуры	
3485	О межбюджетных трансфертах, связанных со строительством и реконструкцией стадионов к чемпионату мира по футболу 2018 года	
3444	О продлении срока действия Меморандума о финансовой политике Внешэкономбанка	
3420	Об утверждении плана реализации государственной программы «Управление федеральным имуществом» на 2013 год и плановый период 2014 и 2015 годов	
3463	Об основах правового регулирования деятельности операторов железнодорожного подвижного состава и их взаимодействия с перевозчиками при перевозках грузов	
3415	О согласовании проекта долгосрочной целевой программы «Оказание содействия добровольному переселению в Тюменскую область соотечественников, проживающих за рубежом, на 2013–2020 годы»	
3416	О согласовании проекта долгосрочной областной программы «Оказание содействия добровольному переселению в Свердловскую область соотечественников, проживающих за рубежом, на 2013–2020 годы»	
3417	О согласовании проекта целевой программы Курганской области по оказанию содействия добровольному переселению в Курганскую область соотечественников, проживающих за рубежом	
3418	О согласовании проекта долгосрочной целевой программы «Оказание содействия добровольному переселению соотечественников в Ямало-Ненецкий автономный округ на 2013–2018 годы»	
3422	Об утверждении плана мероприятий («дорожной карты») «Развитие отрасли производства композитных материалов»	
3382	О предоставлении в 2013 году государственных гарантий РФ по кредитам, привлекаемым организациями оборонно-промышленного комплекса для целей выполнения государственного оборонного заказа	
3383	О директоре федерального государственного научно-исследовательского учреждения «Институт законодательства и сравнительного правоведения при Правительстве Российской Федерации»	
3397	О предоставлении права пользования участком недр федерального значения, включающим часть месторождения Норильск-1	
3462	Об утверждении плана мероприятий («дорожной карты») «Развитие оптоэлектронных технологий (фотоники)»	
3338	Об утверждении плана мероприятий («дорожной карты») в области инжиниринга и промышленного дизайна	
3380	О внесении изменений в Правила дорожного движения Российской Федерации	
3381	Об исключении ОАО «Мурманский морской торговый порт» из специального перечня открытых акционерных обществ	
3451	О внесении изменений в федеральную целевую программу «Преодоление последствий радиационных аварий на период до 2015 года»	
3452	О порядке формирования и ведения Национального радиационно-эпидемиологического регистра	
3311	Об утверждении плана реализации государственной программы Российской Федерации «Развитие науки и технологий» на 2013 год и на плановый период 2014 и 2015 годов	
3421	О согласовании проекта долгосрочной целевой программы «Оказание содействия добровольному переселению в Республику Карелия соотечественников, проживающих за рубежом, на 2013–2018 годы»	
3412	О согласовании проекта областной целевой программы по оказанию содействия добровольному переселению в Нижегородскую область соотечественников, проживающих за рубежом	
3413	О согласовании проекта программы Красноярского края «Оказание содействия добровольному переселению в Красноярский край соотечественников, проживающих за рубежом, на 2013–2020 годы»	
3414	О согласовании проекта государственной программы Костромской области «Оказание содействия добровольному переселению в Костромскую область соотечественников, проживающих за рубежом, на 2013–2018 годы»	
3419	Об утверждении плана основных мероприятий по подготовке и проведению празднования 175-летия со дня рождения П.И.Чайковского	
3378	Об утверждении концепции федеральной целевой программы «Укрепление единства российской нации и этнокультурное развитие народов России»	
3246	О представлении руководящими работниками организаций, созданных для выполнения задач, поставленных перед Правительством России, сведений о доходах, расходах, имуществе и обязательствах имущественного характера	
3312	О внесении изменений в Правила использования средств федерального бюджета, выделяемых на реализацию мероприятий по поддержке соотечественников, проживающих за рубежом	
3314	О порядке предоставления в 2013–2014 годах субсидий из федерального бюджета бюджетам субъектов РФ на софинансирование объектов капитального строительства государственной собственности	
3242	Об использовании федеральной государственной информационной системы идентификации и аутентификации для предоставления государственных и муниципальных услуг в электронной форме	
3483	Об утверждении Стратегии развития страховой деятельности в Российской Федерации до 2020 года	
3332	О передвижении по внутренним водным путям Российской Федерации спортивных парусных судов и прогулочных судов под флагами иностранных государств	
3333	О федеральном государственном энергетическом надзоре	
3334	Об утверждении Правил подтверждения документов об образовании и (или) квалификации	
3295	О согласовании проекта долгосрочной областной целевой программы «Оказание содействия добровольному переселению в Смоленскую область соотечественников, проживающих за рубежом, на 2013–2018 годы»	
3296	О согласовании проекта региональной программы по оказанию содействия добровольному переселению в Калужскую область соотечественников, проживающих за рубежом, на 2013–2015 годы	
3297	О согласовании проекта долгосрочной целевой программы Иркутской области «Оказание содействия добровольному переселению в Иркутскую область соотечественников, проживающих за рубежом, на 2013–2015 годы»	
3298	О согласовании проекта адресной целевой программы «Оказание содействия добровольному переселению в Кемеровскую область соотечественников, проживающих за рубежом» на 2013–2015 годы	
3301	О согласовании проекта программы Саратовской области по оказанию содействия добровольному переселению в Российскую Федерацию соотечественников, проживающих за рубежом, на 2013–2015 годы	
3291	О согласовании проекта долгосрочной целевой программы «Оказание содействия добровольному переселению в Алтайский край соотечественников, проживающих за рубежом» на 2013–2015 годы	
3289	О заместителе Министра энергетики Российской Федерации	
3256	Об утверждении плана мероприятий («дорожной карты») «Развитие отрасли информационных технологий»	
3258	Об утверждении плана реализации госпрограммы «Экономическое развитие и инновационная экономика» на 2013 год и на плановый период 2014 и 2015 годов	
3294	О согласовании проекта долгосрочной областной целевой программы «Оказание содействия добровольному переселению в Новосибирскую область соотечественников, проживающих за рубежом, на 2013–2020 годы»	
3293	О согласовании проекта программы «Оказание содействия добровольному переселению в Тамбовскую область соотечественников, проживающих за рубежом» на 2013–2020 годы	
3290	О согласовании проекта долгосрочной областной целевой программы «Оказание содействия добровольному переселению в Воронежскую область соотечественников, проживающих за рубежом, на 2013–2015 годы»	
3223	О статс-секретаре - заместителе Министра финансов Российской Федерации	
3226	О субсидиях на реализацию ФЦП развития образования по направлению «Достижение во всех субъектах РФ стратегических ориентиров национальной образовательной инициативы "Наша новая школа"»	
3257	Об утверждении плана мероприятий («дорожной карты») «Развитие биотехнологий и генной инженерии»	
3161	О проведении аукциона на право пользования Курганским участком недр федерального значения, расположенным в Темрюкском заливе Азовского моря, для геологического изучения недр, разведки и добычи углеводородного сырья, осуществляемых по совмещённой лицензии	
3191	О внесении изменений в Правила оказания услуг подвижной связи	
3193	Об установлении единых требований в нормативных правовых актах Правительства Российской Федерации к автомобильным шинам	
3195	Об утверждении распределения субсидий на софинансирование расходных обязательств, связанных с реализацией региональных программ энергосбережения и повышения энергетической эффективности	
3202	Об изменениях в правилах распределения субсидий субъектам РФ на развитие пилотных инновационных территориальных кластеров	
3204	О согласовании проекта государственной целевой программы Хабаровского края «Оказание содействия добровольному переселению в Хабаровский край соотечественников, проживающих за рубежом»	
3205	О согласовании проекта программы Республики Марий Эл по оказанию содействия добровольному переселению в Российскую Федерацию соотечественников, проживающих за рубежом, на 2013–2020 годы	
3206	О согласовании проекта долгосрочной целевой программы «Оказание содействия добровольному переселению в Тверскую область соотечественников, проживающих за рубежом, на 2013–2015 годы»	
3207	О согласовании проекта долгосрочной целевой программы «Оказание содействия добровольному переселению в Сахалинскую область соотечественников, проживающих за рубежом, на 2013–2020 годы»	
3208	О согласовании проекта долгосрочной целевой программы «Оказание содействия добровольному переселению в Амурскую область соотечественников, проживающих за рубежом, на 2013–2017 годы»	
3209	О согласовании проекта долгосрочной целевой программы Волгоградской области «Оказание содействия добровольному переселению в Российскую Федерацию соотечественников, проживающих за рубежом на 2013–2015 годы»	
3210	О согласовании проекта программы Курской области по оказанию содействия добровольному переселению в Российскую Федерацию соотечественников, проживающих за рубежом, на 2013–2021 годы	
3211	О согласовании проекта целевой долгосрочной программы Новгородской области по оказанию содействия добровольному переселению в Российскую Федерацию соотечественников, проживающих за рубежом, на 2013–2015 годы	
3212	О согласовании проекта долгосрочной целевой программы Омской области «Оказание содействия добровольному переселению в Омскую область соотечественников, проживающих за рубежом (2013–2017 годы)»	
3213	О согласовании проекта долгосрочной целевой программы «Содействие добровольному переселению в Пензенскую область соотечественников, проживающих за рубежом, на 2013–2015 годы»	
3214	О согласовании проекта областной долгосрочной целевой программы «Оказание содействия добровольному переселению в Псковскую область соотечественников, проживающих за рубежом, на 2013–2015 годы»	
3225	Об утверждении состава Национального совета по обеспечению финансовой стабильности	
3229	Об утверждении плана мероприятий по реализации в 2013–2015 годах Стратегии государственной национальной политики Российской Федерации на период до 2025 года	
3313	Об утверждении федеральной целевой программы «Устойчивое развитие сельских территорий на 2014–2017 годы и на период до 2020 года»	
3448	О реорганизации открытых акционерных обществ в форме присоединения ОАО «Горизонт» к открытому акционерному обществу «Машиностроительное конструкторское бюро “Искра”»	
3099	О Соглашении между Правительством РФ и Европейским сообществом о финансировании и реализации программы приграничного сотрудничества «Коларктик» от 18 ноября 2009 года	
3100	О распределении субсидий, предоставляемых в 2013 году из федерального бюджета бюджетам субъектов Российской Федерации на поддержку реализации мероприятий Федеральной целевой программы развития образования на 2011–2015 годы по направлению «Распространение на всей территории Российской Федерации современных моделей успешной социализации детей»	
3098	О Соглашении между Правительством РФ и Европейским сообществом о финансировании и реализации программы приграничного сотрудничества «Литва – Польша – Россия» от 18 ноября 2009 года	
3051	Об определении районов добычи (вылова) водных биологических ресурсов, в которых разрешается при прибрежном рыболовстве осуществлять перегрузку уловов и производство на судах рыбопромыслового флота рыбной и иной продукции	
3091	О распределении в 2013 году субсидий из федерального бюджета бюджетам субъектов РФ в целях софинансирования их расходных обязательств по реализации региональных программ поддержки социально ориентированных некоммерческих организаций	
3192	Об изменениях в перечне сельхозпродукции, направленных на развитие виноградарской и винодельческой отраслей	
3194	Об утверждении Государственной программы «Обеспечение безопасности потерпевших, свидетелей и иных участников уголовного судопроизводства на 2014–2018 годы»	
3097	О Соглашении между правительствами государств – членов ШОС о научно-техническом сотрудничестве	
2960	О статс-секретаре - заместителе Министра здравоохранения Российской Федерации	
2970	О дополнении перечня государственных программ Российской Федерации	
2972	Об увеличении уставного капитала ОАО «Российские железные дороги» для реализации инфраструктурных проектов	
3007	О Правилах размещения на официальном сайте образовательной организации в сети Интернет и обновления информации об образовательной организации	
3009	О совершенствовании контроля за оборотом наркотических средств, прекурсоров наркотических средств и психотропных веществ	
3241	Об обеспечении доступа к общедоступной информации о деятельности государственных органов и органов местного самоуправления в сети Интернет в форме открытых данных	
3243	О перечнях общедоступной информации, размещаемой в сети Интернет в форме открытых данных	
2961	О Соглашении о сотрудничестве в сфере транспортировки, распределения и реализации природного газа на территории Киргизской Республики	
2911	О перечне информации о деятельности федеральных органов исполнительной власти, размещаемой в сети Интернет	
2931	О дополнении перечня участков недр федерального значения, предоставляемых в пользование без проведения аукционов	
2850	О плане реализации в 2013 году и в плановый период 2014–2015 гг. госпрограммы «Развитие лесного хозяйства» на 2013–2020 годы	
2913	О Программе работы с соотечественниками, проживающими за рубежом, на 2013–2014 годы	
3203	О создании Национального совета по обеспечению финансовой стабильности	
2885	О распределении субсидий из федерального бюджета бюджетам субъектов РФ на реализацию мероприятий ФЦП «Создание системы обеспечения вызова экстренных оперативных служб по единому номеру "112" в Российской Федерации на 2013–2017 годы»	
2821	О заместителе Министра энергетики Российской Федерации	
2822	О заместителе руководителя Федеральной миграционной службы	
2875	О стандартах раскрытия информации теплоснабжающими организациями, теплосетевыми организациями и органами регулирования	
2802	О заместителе Министра природных ресурсов и экологии Российской Федерации - руководителе Федерального агентства по недропользованию	
2912	Об утверждении Положения о военно-врачебной экспертизе	
2794	О подписании Соглашения между Правительством Российской Федерации и Правительством Республики Македония о сотрудничестве при создании газопровода-отвода для поставки газа в Республику Македония	
2796	Об использовании интернет-ресурса «Российская общественная инициатива»	
2807	Об утверждении Положения о координационном совете Программы фундаментальных научных исследований в Российской Федерации на долгосрочный период (2013–2020 годы)	
2809	О распределении субсидий, предоставляемых в 2013 году бюджетам субъектов Российской Федерации на реализацию мероприятий по модернизации региональных систем дошкольного образования	
2810	Об утверждении плана реализации государственной программы Российской Федерации «Развитие рыбохозяйственного комплекса» на 2013 год и на плановый период 2014 и 2015 годов	
2819	О внесении изменений в некоторые акты Правительства Российской Федерации по вопросам устройства детей-сирот и детей, оставшихся без попечения родителей, на воспитание в семьи	
2747	О заместителе руководителя Федеральной антимонопольной службы	
2795	Об утверждении прогнозного плана (программы) приватизации федерального имущества и основных направлений приватизации федерального имущества на 2014–2016 годы	
2825	О формировании федерального фонда резервных участков недр	
2824	Об утверждении плана реализации государственной программы Российской Федерации «Развитие внешнеэкономической деятельности»	
2781	Об утверждении Концепции федеральной целевой программы «Развитие единой государственной системы регистрации прав и кадастрового учёта недвижимости (2014–2019 годы)»	
2814	Об утверждении типового договора найма жилого помещения для детей-сирот и детей, оставшихся без попечения родителей	
2815	Об утверждении изменений, которые вносятся в комплекс мер по улучшению жилищных условий семей, имеющих трёх и более детей	
2692	О заместителе Министра финансов Российской Федерации	
2693	О порядке предоставления сведений о доходах, расходах, об имуществе и обязательствах имущественного характера работниками государственных корпораций	
2726	Об установлении величины прожиточного минимума на душу населения и по основным социально-демографическим группам населения за I квартал 2013 года	
2727	Об утверждении перечня международных спортивных соревнований и сроках пребывания в РФ иностранных граждан и лиц без гражданства в связи с участием в таких соревнованиях	
2751	Об осуществлении государственного технического учёта и технической инвентаризации объектов капитального строительства	
2752	О создании инновационного центра «Иннополис» в Республике Татарстан	
2753	О разрешениях на осуществление деятельности в Антарктике	
2754	О подписании Соглашения между Правительством Российской Федерации и Правительством Эстонской Республики о сотрудничестве и взаимной помощи в области предупреждения и ликвидации чрезвычайных ситуаций	
2757	О государственном контроле в области регулируемых государством цен и тарифов	
2703	О внесении изменения в Правила предоставления и распределения в 2012 году субсидий из федерального бюджета бюджетам субъектов Российской Федерации на закупку произведённых на территории государств – участников Единого экономического пространства автобусов, работающих на газомоторном топливе, трамваев и троллейбусов	
